2026-01-06 22:23:43,159 ERROR Horse - Distance is negative
2026-01-06 22:23:43,176 ERROR Horse - Name is blank
2026-01-06 22:23:43,179 ERROR Horse - Name is blank
2026-01-06 22:23:43,180 ERROR Horse - Name is blank
2026-01-06 22:23:43,181 ERROR Horse - Name is blank
2026-01-06 22:23:43,182 ERROR Horse - Speed is negative
2026-01-06 22:23:43,184 ERROR Horse - Name is null
2026-01-06 22:23:52,789 DEBUG Horse - Создание Horse, имя [Horse 11], скорость [10.0]
2026-01-06 22:23:52,789 DEBUG Horse - Создание Horse, имя [Horse 12], скорость [10.0]
2026-01-06 22:23:52,789 DEBUG Horse - Создание Horse, имя [Horse 13], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Horse - Создание Horse, имя [Horse 14], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Horse - Создание Horse, имя [Horse 15], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Horse - Создание Horse, имя [Horse 16], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Horse - Создание Horse, имя [Horse 17], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Horse - Создание Horse, имя [Horse 18], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Horse - Создание Horse, имя [Horse 19], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Horse - Создание Horse, имя [Horse 20], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Horse - Создание Horse, имя [Horse 21], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Horse - Создание Horse, имя [Horse 22], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Horse - Создание Horse, имя [Horse 23], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Horse - Создание Horse, имя [Horse 24], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Horse - Создание Horse, имя [Horse 25], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Horse - Создание Horse, имя [Horse 26], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Horse - Создание Horse, имя [Horse 27], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Horse - Создание Horse, имя [Horse 28], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Horse - Создание Horse, имя [Horse 29], скорость [10.0]
2026-01-06 22:23:52,790 DEBUG Hippodrome - Создание Hippodrome, лошадей [30]
2026-01-06 22:23:52,823 DEBUG Hippodrome - Создание Hippodrome, лошадей [50]
2026-01-06 22:23:52,835 ERROR Hippodrome - Horses list is empty
